e,变量定义,parser_test.go,goVersionRegexp,位置,13,access,private,line,13
v,文件名,parser_test.go,parser_test.go
v,类型,TagSlice,TagSlice
e,类型定义,parser_test.go,TagSlice,位置,17,line,17,access,public,type,[]Tag
v,文件名,parser_test.go,parser_test.go
v,类型,F,F
e,类型定义,parser_test.go,F,位置,41,line,41,access,public,type,map[TagField]string
v,文件名,parser_test.go,parser_test.go
v,变量,testCases,testCases
e,变量定义,parser_test.go,testCases,位置,43,line,43,access,private
v,文件名,parser_test.go,parser_test.go
v,方法,Len,Len
e,方法定义,parser_test.go,Len,位置,20,line,20,access,public,signature,(),type,int,ctype,TagSlice
v,文件名,parser_test.go,parser_test.go
v,方法,Less,Less
e,方法定义,parser_test.go,Less,位置,25,type,bool,ctype,TagSlice,line,25,access,public,signature,"(i, j int)"
v,文件名,parser_test.go,parser_test.go
v,方法,Swap,Swap
e,方法定义,parser_test.go,Swap,位置,30,line,30,access,public,signature,"(i, j int)",ctype,TagSlice
v,文件名,parser_test.go,parser_test.go
v,方法,Dump,Dump
e,方法定义,parser_test.go,Dump,位置,35,line,35,access,public,signature,(),ctype,TagSlice
v,文件名,parser_test.go,parser_test.go
v,函数,TestParse,TestParse
e,函数定义,parser_test.go,TestParse,位置,260,line,260,access,public,signature,(t *testing.T)
v,文件名,parser_test.go,parser_test.go
v,函数,tag,tag
e,函数定义,parser_test.go,tag,位置,303,line,303,access,private,signature,"(n string, l int, t TagType, fields F)",type,Tag
v,文件名,parser_test.go,parser_test.go
v,函数,extractVersionCode,extractVersionCode
e,函数定义,parser_test.go,extractVersionCode,位置,317,type,int,line,317,access,private,signature,(version string)
v,文件名,tag.go,tag.go
v,包,main,main
e,包含,main,tag.go,位置,1,line,1
v,文件名,tag.go,tag.go
v,包,bytes,bytes
e,依赖,tag.go,bytes,位置,4,line,4
v,文件名,tag.go,tag.go
v,包,fmt,fmt
e,依赖,tag.go,fmt,位置,5,line,5
v,文件名,tag.go,tag.go
v,包,sort,sort
e,依赖,tag.go,sort,位置,6,line,6
v,文件名,tag.go,tag.go
v,包,strconv,strconv
e,依赖,tag.go,strconv,位置,7,line,7
v,文件名,tag.go,tag.go
v,包,strings,strings
e,依赖,tag.go,strings,位置,8,line,8
v,文件名,tag.go,tag.go
v,字段,Name,Name
e,字段定义,tag.go,Name,位置,13,line,13,access,public,ctype,Tag,type,string
v,文件名,tag.go,tag.go
v,字段,File,File
e,字段定义,tag.go,File,位置,14,access,public,ctype,Tag,type,string,line,14
v,文件名,tag.go,tag.go
v,字段,Address,Address
e,字段定义,tag.go,Address,位置,15,access,public,ctype,Tag,type,string,line,15
v,文件名,tag.go,tag.go
v,字段,Type,Type
e,字段定义,tag.go,Type,位置,16,access,public,ctype,Tag,type,TagType,line,16
v,文件名,tag.go,tag.go
v,字段,Fields,Fields
e,字段定义,tag.go,Fields,位置,17,ctype,Tag,type,map[TagField]string,line,17,access,public
v,文件名,tag.go,tag.go
v,类型,Tag,Tag
e,类型定义,tag.go,Tag,位置,12,line,12,access,public,type,struct
v,文件名,tag.go,tag.go
v,类型,TagField,TagField
e,类型定义,tag.go,TagField,位置,21,line,21,access,public,type,string
v,文件名,tag.go,tag.go
v,常量,Access,Access
e,常量定义,tag.go,Access,位置,25,line,25,access,public,type,TagField
v,文件名,tag.go,tag.go
v,常量,Signature,Signature
e,常量定义,tag.go,Signature,位置,26,line,26,access,public,type,TagField
v,文件名,tag.go,tag.go
v,常量,TypeField,TypeField
e,常量定义,tag.go,TypeField,位置,27,line,27,access,public,type,TagField
v,文件名,tag.go,tag.go
v,常量,ReceiverType,ReceiverType
e,常量定义,tag.go,ReceiverType,位置,28,line,28,access,public,type,TagField
v,文件名,tag.go,tag.go
v,常量,Line,Line
e,常量定义,tag.go,Line,位置,29,line,29,access,public,type,TagField
v,文件名,tag.go,tag.go
v,常量,InterfaceType,InterfaceType
e,常量定义,tag.go,InterfaceType,位置,30,type,TagField,line,30,access,public
v,文件名,tag.go,tag.go
v,常量,Language,Language
e,常量定义,tag.go,Language,位置,31,line,31,access,public,type,TagField
v,文件名,tag.go,tag.go
v,常量,ExtraTags,ExtraTags
e,常量定义,tag.go,ExtraTags,位置,32,line,32,access,public,type,TagField
v,文件名,tag.go,tag.go
v,类型,TagType,TagType
e,类型定义,tag.go,TagType,位置,36,type,string,line,36,access,public
v,文件名,tag.go,tag.go
v,常量,Package,Package
e,常量定义,tag.go,Package,位置,40,line,40,access,public,type,TagType
v,文件名,tag.go,tag.go
v,常量,Import,Import
e,常量定义,tag.go,Import,位置,41,type,TagType,line,41,access,public
v,文件名,tag.go,tag.go
v,常量,Constant,Constant
e,常量定义,tag.go,Constant,位置,42,line,42,access,public,type,TagType
v,文件名,tag.go,tag.go
v,常量,Variable,Variable
e,常量定义,tag.go,Variable,位置,43,type,TagType,line,43,access,public
v,文件名,tag.go,tag.go
v,常量,Type,Type
e,常量定义,tag.go,Type,位置,44,line,44,access,public,type,TagType
v,文件名,tag.go,tag.go
v,常量,Interface,Interface
e,常量定义,tag.go,Interface,位置,45,line,45,access,public,type,TagType
v,文件名,tag.go,tag.go
v,常量,Field,Field
e,常量定义,tag.go,Field,位置,46,line,46,access,public,type,TagType
v,文件名,tag.go,tag.go
v,常量,Embedded,Embedded
e,常量定义,tag.go,Embedded,位置,47,line,47,access,public,type,TagType
v,文件名,tag.go,tag.go
v,常量,Method,Method
e,常量定义,tag.go,Method,位置,48,line,48,access,public,type,TagType
v,文件名,tag.go,tag.go
v,常量,Constructor,Constructor
e,常量定义,tag.go,Constructor,位置,49,type,TagType,line,49,access,public
v,文件名,tag.go,tag.go
v,常量,Function,Function
e,常量定义,tag.go,Function,位置,50,line,50,access,public,type,TagType
v,文件名,tag.go,tag.go
v,类型,Attr,Attr
e,类型定义,tag.go,Attr,位置,146,line,146,access,public,type,map[string]string
v,文件名,tag.go,tag.go
v,字段,Size,Size
e,字段定义,tag.go,Size,位置,149,line,149,access,public,ctype,Node,type,int
v,文件名,tag.go,tag.go
v,字段,Group,Group
e,字段定义,tag.go,Group,位置,150,access,public,ctype,Node,type,int,line,150
v,文件名,tag.go,tag.go
v,字段,Id,Id
e,字段定义,tag.go,Id,位置,151,type,string,line,151,access,public,ctype,Node
v,文件名,tag.go,tag.go
v,字段,Class,Class
e,字段定义,tag.go,Class,位置,152,line,152,access,public,ctype,Node,type,string
v,文件名,tag.go,tag.go
v,字段,Attrs,Attrs
e,字段定义,tag.go,Attrs,位置,153,line,153,access,public,ctype,Node,type,Attr
v,文件名,tag.go,tag.go
v,类型,Node,Node
e,类型定义,tag.go,Node,位置,148,type,struct,line,148,access,public
v,文件名,tag.go,tag.go
v,字段,Source,Source
e,字段定义,tag.go,Source,位置,157,access,public,ctype,Link,type,string,line,157
v,文件名,tag.go,tag.go
v,字段,Target,Target
e,字段定义,tag.go,Target,位置,158,line,158,access,public,ctype,Link,type,string
v,文件名,tag.go,tag.go
v,字段,Value,Value
e,字段定义,tag.go,Value,位置,159,ctype,Link,type,int,line,159,access,public
v,文件名,tag.go,tag.go
v,字段,Relation,Relation
e,字段定义,tag.go,Relation,位置,160,line,160,access,public,ctype,Link,type,string
v,文件名,tag.go,tag.go
v,字段,Attrs,Attrs
e,字段定义,tag.go,Attrs,位置,161,line,161,access,public,ctype,Link,type,Attr
v,文件名,tag.go,tag.go
v,类型,Link,Link
e,类型定义,tag.go,Link,位置,156,access,public,type,struct,line,156
v,文件名,tag.go,tag.go
v,字段,Nodes,Nodes
e,字段定义,tag.go,Nodes,位置,165,ctype,Graph,type,[]Node,line,165,access,public
v,文件名,tag.go,tag.go
v,字段,Links,Links
e,字段定义,tag.go,Links,位置,166,line,166,access,public,ctype,Graph,type,[]Link
v,文件名,tag.go,tag.go
v,字段,Info,Info
e,字段定义,tag.go,Info,位置,167,access,public,ctype,Graph,type,map[string]Attr,line,167
v,文件名,tag.go,tag.go
v,类型,Graph,Graph
e,类型定义,tag.go,Graph,位置,164,line,164,access,public,type,struct
v,文件名,tag.go,tag.go
v,函数,NewTag,NewTag
e,函数定义,tag.go,NewTag,位置,54,signature,"(name, file string, line int, tagType TagType)",type,Tag,ctype,Tag,line,54,access,public
v,文件名,tag.go,tag.go
v,方法,String,String
